id,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,iata_code,,,,,,,,,,,,,,,,,
311430,Guari Airport,-8.1286,146.8722,6450,PG,PG-CPM,GUG,,,,,,,,,,,,,,,,,
308005,Garasa Airport,-7.980713,147.213461,2539,PG,PG-MPL,GRL,,,,,,,,,,,,,,,,,
46178,Garaina Airport,-7.875625,147.141266,2497,PG,PG-MPL,GAR,,,,,,,,,,,,,,,,,
307735,Guasopa Airport,-9.225918,152.944352,10,PG,PG-MBA,GAZ,,,,,,,,,,,,,,,,,
46180,Gonaili Airport,-5.527716614,151.5733333,40,PG,PG-EBR,GOE,,,,,,,,,,,,,,,,,
57,Gurney Airport,-10.3114996,150.3339996,88,PG,PG-MBA,GUR,,,,,,,,,,,,,,,,,
307709,Gusap Airport,-6.053196,145.959047,1504,PG,PG-MPL,GAP,,,,,,,,,,,,,,,,,
58,Girua Airport,-8.80453968,148.3090057,311,PG,PG-NPP,PNP,,,,,,,,,,,,,,,,,
311386,Gasuke Airport,-6.1028,141.7393,157,PG,PG-WPD,GBC,,,,,,,,,,,,,,,,,
31542,Gasmata Island Airport,-6.271110058,150.3309937,23,PG,PG-WBK,GMI,,,,,,,,,,,,,,,,,
42760,Anguganak Airport,-3.560504,142.217307,937,PG,PG-SAN,AKG,,,,,,,,,,,,,,,,,
42761,Green River Airport,-3.902242899,141.170517,281,PG,PG-SAN,GVI,,,,,,,,,,,,,,,,,
309180,Gora Airstrip,-9.0021,148.2364,2497,PG,PG-NPP,GOC,,,,,,,,,,,,,,,,,
311468,Habi Airport,-6.32,142.4893,993,PG,PG-WPD,HBD,,,,,,,,,,,,,,,,,
311487,Heiweni Airport,-7.4223,146.4276,3480,PG,PG-MPL,HNI,,,,,,,,,,,,,,,,,
42758,Hayfields Airport,-3.69838,143.057902,466,PG,PG-ESW,HYF,,,,,,,,,,,,,,,,,
312918,Honinabi Airport,-6.2457,142.1771,452,PG,PG-WPD,HNN,,,,,,,,,,,,,,,,,
59,Hoskins Airport,-5.463846,150.407327,66,PG,PG-WBK,HKN,,,,,,,,,,,,,,,,,
311472,Haivaro Airport,-6.9406,143.059,180,PG,PG-GPK,HIT,,,,,,,,,,,,,,,,,
307891,Hawabango Airport,-7.392994,146.003487,4563,PG,PG-GPK,HWA,,,,,,,,,,,,,,,,,
31669,Nissan Island Airport,-4.499720097,154.2259979,52,PG,PG-NSB,IIS,,,,,,,,,,,,,,,,,
309146,Indagen Airport,-6.22663,147.244,5788,PG,PG-MPL,IDN,,,,,,,,,,,,,,,,,
312938,Imane Airport,-6.7524,146.1072,3860,PG,PG-MPL,IMN,,,,,,,,,,,,,,,,,
313419,Kungim Airport,-5.671,141.03,349,PG,PG-WPD,KGM,,,,,,,,,,,,,,,,,
312964,Imonda Airport,-3.328,141.1573,990,PG,PG-SAN,IMD,,,,,,,,,,,,,,,,,
302264,Aropa Airport,-6.305727,155.728249,20,PG,PG-NSB,KIE,,,,,,,,,,,,,,,,,
312934,Ialibu Airport,-6.2782,143.9944,6736,PG,PG-SHM,IAL,,,,,,,,,,,,,,,,,
309970,Wasua Airport,-8.2836,142.8697,45,PG,PG-WPD,WSA,,,,,,,,,,,,,,,,,
319533,Witu Airport,-4.689522,149.440112,25,PG,PG-WBK,WIU,,,,,,,,,,,,,,,,,
306954,Miyanmin Airport,-4.903055556,141.6208333,2500,PG,PG-SAN,MPX,,,,,,,,,,,,,,,,,
311794,Yongai Airport,-8.5289,147.4603,6500,PG,PG-CPM,KGH,,,,,,,,,,,,,,,,,
302154,Josephstaal Airport,-4.747083333,145.0070833,250,PG,PG-MPM,JOP,,,,,,,,,,,,,,,,,
35188,Losuia Airport,-8.505820274,151.0809937,27,PG,PG-MBA,LSA,,,,,,,,,,,,,,,,,
302155,Kabwum,-6.155472222,147.1914722,4450,PG,PG-MPL,KBM,,,,,,,,,,,,,,,,,
35183,Kandrian Airport,-6.19217,149.54783,280,PG,PG-WBK,KDR,,,,,,,,,,,,,,,,,
307560,Kamina Airport,-7.64925,145.9569444,2157,PG,PG-GPK,KMF,,,,,,,,,,,,,,,,,
308795,Kopiago Airport,-5.3883,142.4977,4445,PG,PG-HLA,KPA,,,,,,,,,,,,,,,,,
302390,Kamulai Airport,-8.150694444,146.834,5800,PG,PG-CPM,KAQ,,,,,,,,,,,,,,,,,
35185,Kiunga Airport,-6.125710011,141.2819977,88,PG,PG-WPD,UNG,,,,,,,,,,,,,,,,,
308592,Kanainj Airport,-5.2903,144.7072,4064,PG,PG-MPM,KNE,,,,,,,,,,,,,,,,,
35184,Kikori Airport,-7.42438,144.250076,50,PG,PG-GPK,KRI,,,,,,,,,,,,,,,,,
60,Kerema Airport,-7.963610172,145.7709961,10,PG,PG-GPK,KMA,,,,,,,,,,,,,,,,,
35186,Kokoda Airport,-8.884679,147.730957,1240,PG,PG-NPP,KKD,,,,,,,,,,,,,,,,,
302158,Kagi Airport,-9.135916667,147.6694444,4200,PG,PG-CPM,KGW,,,,,,,,,,,,,,,,,
308594,Kar Kar Airport,-4.557,145.9404,130,PG,PG-MPM,KRX,,,,,,,,,,,,,,,,,
302157,Kaintiba Airport,-7.50025,146.0338333,2050,PG,PG-GPK,KZF,,,,,,,,,,,,,,,,,
308319,Kuri Airport,-7.135083,143.276111,35,PG,PG-GPK,KUQ,,,,,,,,,,,,,,,,,
61,Kavieng Airport,-2.579400063,150.8079987,7,PG,PG-NIK,KVG,,,,,,,,,,,,,,,,,
42764,Kawito Airport,-7.977006912,142.8235779,72,PG,PG-WPD,KWO,,,,,,,,,,,,,,,,,
31837,Londolovit Airport,-3.043610096,152.6289978,167,PG,PG-NIK,LNV,,,,,,,,,,,,,,,,,
312686,Lab Lab Airport,-5.7204,148.0566,160,PG,PG-MPL,LAB,,,,,,,,,,,,,,,,,
307905,Keglsugl Airport,-5.832777778,145.0972222,8400,PG,PG-CPK,KEG,,,,,,,,,,,,,,,,,
308437,Kibuli Airstrip,-9.006528,142.698056,54,PG,PG-WPD,KII,,,,,,,,,,,,,,,,,
302389,Linga Linga Airport,-5.531944444,149.7341667,17,PG,PG-WBK,LGN,,,,,,,,,,,,,,,,,
302387,Langimar Airport,-7.223138889,146.2270833,5127,PG,PG-MPL,LNM,,,,,,,,,,,,,,,,,
313841,Lowai Airport,-6.3344,146.6458,2900,PG,PG-MPL,LWI,,,,,,,,,,,,,,,,,
313927,Leron Plains Airport,-6.3917,146.3434,680,PG,PG-MPL,LPN,,,,,,,,,,,,,,,,,
313944,Lese Airport,-8.2799,146.2765,40,PG,PG-GPK,LNG,,,,,,,,,,,,,,,,,
302388,Lengbati Airport,-6.384611111,147.3686389,5750,PG,PG-MPL,LNC,,,,,,,,,,,,,,,,,
42762,Lumi Airport,-3.476839511,142.0412922,1750,PG,PG-SAN,LMI,,,,,,,,,,,,,,,,,
313946,Long Island Airport,-5.3604,147.0177,116,PG,PG-MPM,LSJ,,,,,,,,,,,,,,,,,
317271,Yas Island Seaplane Base,24.467,54.6103,0,AE,AE-AZ,AYM,,,,,,,,,,,,,,,,,
314134,Manari Airport,-9.1908,147.6219,2630,PG,PG-CPM,MRM,,,,,,,,,,,,,,,,,
312797,Morobe Airport,-7.74,147.59,8,PG,PG-MPL,OBM,,,,,,,,,,,,,,,,,
306956,Menyamya Airport,-7.211666667,146.0193611,3880,PG,PG-MPL,MYX,,,,,,,,,,,,,,,,,
62,Madang Airport,-5.207079887,145.7890015,20,PG,PG-MPM,MAG,,,,,,,,,,,,,,,,,
63,Mount Hagen Kagamuga Airport,-5.828212,144.299412,5388,PG,PG-WHM,HGU,,,,,,,,,,,,,,,,,
306955,Mindik Airport,-6.471666667,147.4411389,4200,PG,PG-MPL,MXK,,,,,,,,,,,,,,,,,
302532,Makini Airport,-6.532222222,147.6511667,2530,PG,PG-MPL,MPG,,,,,,,,,,,,,,,,,
308188,Mougulu Airport,-6.280859,142.420775,825,PG,PG-WPD,GUV,,,,,,,,,,,,,,,,,
64,Mendi Airport,-6.14774,143.656998,5680,PG,PG-SHM,MDU,,,,,,,,,,,,,,,,,
65,Momote Airport,-2.06189,147.423996,12,PG,PG-MRL,MAS,,,,,,,,,,,,,,,,,
302535,Malalaua Airport,-8.071388889,146.1554722,20,PG,PG-GPK,MLQ,,,,,,,,,,,,,,,,,
302536,Malam Airport,-8.709166667,142.6497222,126,PG,PG-WPD,MQO,,,,,,,,,,,,,,,,,
31981,Moro Airport,-6.363329887,143.2380066,2740,PG,PG-SHM,MXH,,,,,,,,,,,,,,,,,
31911,Misima Island Airport,-10.6892004,152.8379974,26,PG,PG-MBA,MIS,,,,,,,,,,,,,,,,,
302540,Malekolon Airport,-4.023430556,153.6572778,5,PG,PG-NIK,MKN,,,,,,,,,,,,,,,,,
308796,Marawaka Airport,-6.9736,145.8849,6050,PG,PG-EHG,MWG,,,,,,,,,,,,,,,,,
302531,Mapua(Mabua) Airport,-2.811388889,151.9911111,40,PG,PG-NIK,MPU,,,,,,,,,,,,,,,,,
316543,Nankina Airport,-5.837,146.4533,5800,PG,PG-MPM,NKN,,,,,,,,,,,,,,,,,
307561,Kanabea Airport,-7.538888889,145.905,4288,PG,PG-GPK,KEX,,,,,,,,,,,,,,,,,
302538,Nadunumu Airport,-9.143555556,147.68425,5100,PG,PG-CPM,NDN,,,,,,,,,,,,,,,,,
301735,Aua Island Airport,-1.460555556,143.0647222,4,PG,PG-MRL,AUI,,,,,,,,,,,,,,,,,
308173,Negarbo(Negabo) Airport,-6.567778,144.703058,4500,PG,PG-CPK,GBF,,,,,,,,,,,,,,,,,
308139,Manguna Airport,-5.577778,151.792333,187,PG,PG-EBR,MFO,,,,,,,,,,,,,,,,,
308517,Nuguria Airstrip,-3.4075,154.7383,30,PG,PG-NSB,NUG,,,,,,,,,,,,,,,,,
306967,Namudi Airport,-9.47375,148.3294167,1044,PG,PG-NPP,NDI,,,,,,,,,,,,,,,,,
311620,Kasonombe Airport,-6.3819,146.9859,5800,PG,PG-MPL,KSB,,,,,,,,,,,,,,,,,
307562,Kandep Airport,-5.840611111,143.5072222,7710,PG,PG-EPW,KDP,,,,,,,,,,,,,,,,,
308583,Nomane Airport,-6.32183,145.070667,6032,PG,PG-CPK,NMN,,,,,,,,,,,,,,,,,
310095,Bunsil Airport,-5.7243,147.8667,201,PG,PG-MPL,BXZ,,,,,,,,,,,,,,,,,
35189,Nuku Airport,-3.676765,142.48492,870,PG,PG-SAN,UKU,,,,,,,,,,,,,,,,,
301834,Namatanai Airport,-3.6695,152.438,150,PG,PG-NIK,ATN,,,,,,,,,,,,,,,,,
313487,Nambaiyufa Airport,-6.2412,145.2424,5550,PG,PG-CPK,NBA,,,,,,,,,,,,,,,,,
66,Nadzab Tomodachi International Airport,-6.567995,146.726544,239,PG,PG-MPL,LAE,,,,,,,,,,,,,,,,,
35190,Obo Airport,-7.590622421,141.3242626,29,PG,PG-WPD,OBX,,,,,,,,,,,,,,,,,
313220,Konge Airport,-6.2239,147.2152,5900,PG,PG-MPL,KGB,,,,,,,,,,,,,,,,,
306981,Okao Airport,-5.556666667,141.0327778,450,PG,PG-WPD,OKV,,,,,,,,,,,,,,,,,
306980,Ogeranang Airport,-6.46675,147.3641667,5850,PG,PG-MPL,OGE,,,,,,,,,,,,,,,,,
311909,Oksapmin Airport,-5.2261,142.2259,5140,PG,PG-SAN,OKP,,,,,,,,,,,,,,,,,
313218,Komako Airport,-7.3984,145.8827,3960,PG,PG-GPK,HOC,,,,,,,,,,,,,,,,,
302385,Kol Airport,-5.731166667,144.846,5350,PG,PG-JWK,KQL,,,,,,,,,,,,,,,,,
306992,Omora Airport,-7.827777778,147.0806389,2540,PG,PG-MPL,OSE,,,,,,,,,,,,,,,,,
308516,Komo-Manda Airport,-6.0682,142.8598,5057,PG,PG-HLA,KOM,,,,,,,,,,,,,,,,,
308318,Kosipe Airport,-8.450716,147.209195,6350,PG,PG-CPM,KSP,,,,,,,,,,,,,,,,,
311706,Komaio Airport,-7.2714,143.5952,28,PG,PG-GPK,KCJ,,,,,,,,,,,,,,,,,
306982,Olsobip Airport,-5.389722222,141.5152778,1500,PG,PG-WPD,OLQ,,,,,,,,,,,,,,,,,
313288,Koroba Airport,-5.6952,142.7441,5638,PG,PG-HLA,KDE,,,,,,,,,,,,,,,,,
331003,Open Bay Airport,-4.794727,151.696195,33,PG,PG-EBR,OPB,,,,,,,,,,,,,,,,,
306995,Paiela Airport,-5.372407,142.975774,6100,PG,PG-EPW,PLE,,,,,,,,,,,,,,,,,
311954,Pangoa Airport,-7.0226,141.5605,60,PG,PG-WPD,PGB,,,,,,,,,,,,,,,,,
307076,Pindiu Airport,-6.445138889,147.5158333,2995,PG,PG-MPL,PDI,,,,,,,,,,,,,,,,,
301706,April River Airport,-4.676666667,142.5401389,220,PG,PG-ESW,APR,,,,,,,,,,,,,,,,,
316621,Pangia Airport,-6.386,144.1084,5340,PG,PG-SHM,PGN,,,,,,,,,,,,,,,,,
307075,Pimaga Airport,-6.499166667,143.5102778,2745,PG,PG-SHM,PMP,,,,,,,,,,,,,,,,,
312804,Mapoda Airport,-7.979,143.1694,45,PG,PG-WPD,MPF,,,,,,,,,,,,,,,,,
312000,Pumani Airport,-9.7469,149.4766,427,PG,PG-MBA,PMN,,,,,,,,,,,,,,,,,
307113,Walluanda Airport,-6.475161,143.987222,6050,PG,PG-SHM,WLU,,,,,,,,,,,,,,,,,
67,Port Moresby Jacksons International Airport,-9.443380356,147.2200012,146,PG,PG-NCD,POM,,,,,,,,,,,,,,,,,
301757,Karawari Airstrip,-4.596666667,143.5225,70,PG,PG-ESW,KRJ,,,,,,,,,,,,,,,,,
307239,Tumolbil Airport,-4.7748,141.0133,3590,PG,PG-SAN,TLP,,,,,,,,,,,,,,,,,
312128,Sopu Airport,-8.3038,147.1659,6580,PG,PG-CPM,SPH,,,,,,,,,,,,,,,,,
306993,Ononge Airport,-8.674361111,147.2624167,5800,PG,PG-CPM,ONB,,,,,,,,,,,,,,,,,
312022,Sialum Airport,-6.0908,147.5955,170,PG,PG-MPL,SXA,,,,,,,,,,,,,,,,,
302383,Kira Airport,-8.065111111,147.3320278,1700,PG,PG-NPP,KIQ,,,,,,,,,,,,,,,,,
307079,Raba Raba Airport,-9.971111111,149.8322222,170,PG,PG-MBA,RBP,,,,,,,,,,,,,,,,,
307082,Rumginae Airport,-5.897222222,141.2716667,160,PG,PG-WPD,RMN,,,,,,,,,,,,,,,,,
308137,Karimui Airport,-6.4921,144.823,3640,PG,PG-CPK,KMR,,,,,,,,,,,,,,,,,
46169,Kairuku Airport,-8.817000054,146.5243833,45,PG,PG-CPM,RKU,,,,,,,,,,,,,,,,,
313207,Maramuni Airport,-5.13,143.4829,5160,PG,PG-EPW,MWI,,,,,,,,,,,,,,,,,
307559,Kakoro(Koroko) Airstrip,-7.834666667,146.5335,230,PG,PG-GPK,KOR,,,,,,,,,,,,,,,,,
311745,May River Airstrip,-4.3615,141.785,107,PG,PG-ESW,MRH,,,,,,,,,,,,,,,,,
307595,Suabi Airport,-6.104444444,142.2783333,465,PG,PG-WPD,SBE,,,,,,,,,,,,,,,,,
307446,Saidor Airport,-5.627138889,146.4627778,83,PG,PG-MPM,SDI,,,,,,,,,,,,,,,,,
307120,Simberi Airport,-2.662222222,151.9977778,10,PG,PG-NIK,NIS,,,,,,,,,,,,,,,,,
307121,Safia Airport,-9.594471,148.639305,430,PG,PG-NPP,SFU,,,,,,,,,,,,,,,,,
307114,Sila Airport,-9.073555556,148.38925,2230,PG,PG-NPP,SIL,,,,,,,,,,,,,,,,,
312961,Sabah Airport,-5.5765,155.0489,10,PG,PG-NSB,SBV,,,,,,,,,,,,,,,,,
307115,Simbai Airport,-5.278611111,144.5447222,5804,PG,PG-MPM,SIM,,,,,,,,,,,,,,,,,
307450,Sengapi Airstrip,-5.125833333,144.3236111,6242,PG,PG-MPM,SGK,,,,,,,,,,,,,,,,,
307449,Sehulea Airport,-9.964527778,151.1618611,30,PG,PG-MBA,SXH,,,,,,,,,,,,,,,,,
313471,Selbang Airport,-5.315,141.752,5130,PG,PG-WPD,SBC,,,,,,,,,,,,,,,,,
307447,Sapmanga Airport,-6.075277778,146.8111111,2912,PG,PG-MPL,SMH,,,,,,,,,,,,,,,,,
314638,Sepik Plains Airport,-3.8821,143.6734,230,PG,PG-ESW,SPV,,,,,,,,,,,,,,,,,
309428,Sasereme Airport,-7.6217,142.868,121,PG,PG-WPD,TDS,,,,,,,,,,,,,,,,,
35191,Suki Airport,-8.0466,141.7222,24,PG,PG-WPD,SKC,,,,,,,,,,,,,,,,,
315130,Sauren Airport,-5.9701,148.8543,46,PG,PG-WBK,SXW,,,,,,,,,,,,,,,,,
307448,Satwag Airport,-6.139555556,147.2791667,4185,PG,PG-MPL,SWG,,,,,,,,,,,,,,,,,
313953,Masa Airport,-6.345,147.591,5900,PG,PG-MPL,MBV,,,,,,,,,,,,,,,,,
32451,Tari Airport,-5.845,142.947998,5500,PG,PG-HLA,TIZ,,,,,,,,,,,,,,,,,
32425,Tabubil Airport,-5.280471,141.227576,1570,PG,PG-WPD,TBG,,,,,,,,,,,,,,,,,
42765,Telefomin Airport,-5.12608,141.641922,4950,PG,PG-SAN,TFM,,,,,,,,,,,,,,,,,
309956,Tetebedi Airport,-9.1586,148.0686,3365,PG,PG-NPP,TDB,,,,,,,,,,,,,,,,,
307191,Tagula Airport,-11.33111111,153.2029167,59,PG,PG-MBA,TGL,,,,,,,,,,,,,,,,,
309430,Tifalmin Airport,-5.117249,141.418076,4735,PG,PG-SAN,TFB,,,,,,,,,,,,,,,,,
307594,Tapini Airport,-8.356666667,146.9891667,3100,PG,PG-CPM,TPI,,,,,,,,,,,,,,,,,
68,Tokua Airport,-4.34046,152.380005,49,PG,PG-EBR,RAB,,,,,,,,,,,,,,,,,
307593,Tekin Airport,-5.243667,142.165194,5785,PG,PG-SAN,TKW,,,,,,,,,,,,,,,,,
308208,Kamberatoro Airport,-3.600556,141.051667,1350,PG,PG-SAN,KDQ,,,,,,,,,,,,,,,,,
309953,Tep Tep Airport,-5.9553,146.5595,7011,PG,PG-MPM,TEP,,,,,,,,,,,,,,,,,
307197,Tarabo Airport,-6.466666667,145.5322222,6100,PG,PG-EHG,TBQ,,,,,,,,,,,,,,,,,
312313,Tsewi Airport,-7.0695,146.1272,4185,PG,PG-MPL,TSW,,,,,,,,,,,,,,,,,
312249,Tarakbits Airport,-5.614,141.0421,281,PG,PG-WPD,TRJ,,,,,,,,,,,,,,,,,
35192,Tufi Airport,-9.075954437,149.3198395,85,PG,PG-NPP,TFI,,,,,,,,,,,,,,,,,
309377,Timbunke Airport,-4.196633,143.519222,24,PG,PG-ESW,TBE,,,,,,,,,,,,,,,,,
312256,Tawa Airport,-7.4463,146.1067,5020,PG,PG-MPL,TWY,,,,,,,,,,,,,,,,,
302534,Terapo Airport,-8.169722222,146.1944444,15,PG,PG-GPK,TEO,,,,,,,,,,,,,,,,,
312258,Tekadu Airport,-7.6808,146.5503,1310,PG,PG-MPL,TKB,,,,,,,,,,,,,,,,,
312334,Umba Airport,-7.0214,145.966,5950,PG,PG-MPL,UMC,,,,,,,,,,,,,,,,,
312379,Uroubi Airport,-9.5162,148.5591,481,PG,PG-NPP,URU,,,,,,,,,,,,,,,,,
301982,Buin Airport,-6.729166667,155.6833333,230,PG,PG-NSB,UBI,,,,,,,,,,,,,,,,,
301737,Aumo Airport,-5.731111111,148.4452778,450,PG,PG-WBK,AUV,,,,,,,,,,,,,,,,,
309179,Gulgubip Airport,-5.2808,141.5411,4900,PG,PG-WPD,GLP,,,,,,,,,,,,,,,,,
312336,Upiara Airport,-8.5411,142.6503,52,PG,PG-WPD,UPR,,,,,,,,,,,,,,,,,
302386,Kuyol Airport,-5.372361111,141.6238889,3290,PG,PG-WPD,KUX,,,,,,,,,,,,,,,,,
312427,Uvol Airport,-6.0178,150.9557,15,PG,PG-EBR,UVO,,,,,,,,,,,,,,,,,
314791,Talasea Airport,-5.2726,150.0089,44,PG,PG-WBK,TLW,,,,,,,,,,,,,,,,,
312309,Torembi Airport,-4.0165,143.1329,90,PG,PG-ESW,TCJ,,,,,,,,,,,,,,,,,
69,Vanimo Airport,-2.6926,141.3028,10,PG,PG-SAN,VAI,,,,,,,,,,,,,,,,,
312307,Tonu Airport,-6.6552,155.4326,300,PG,PG-NSB,TON,,,,,,,,,,,,,,,,,
307311,Wuvulu Island Airport,-1.736111111,142.8366667,16,PG,PG-MRL,WUV,,,,,,,,,,,,,,,,,
307286,Wabo Airport,-6.989444444,145.0751111,132,PG,PG-GPK,WAO,,,,,,,,,,,,,,,,,
307355,Wantoat Airport,-6.1325,146.4677778,3900,PG,PG-MPL,WTT,,,,,,,,,,,,,,,,,
70,Wapenamanda Airport,-5.635293,143.892231,5889,PG,PG-EPW,WBM,,,,,,,,,,,,,,,,,
316464,Wawoi Falls Airport,-6.9523,142.6557,370,PG,PG-WPD,WAJ,,,,,,,,,,,,,,,,,
301652,Wanigela Airport,-9.3375,149.155556,53,PG,PG-NPP,AGL,,,,,,,,,,,,,,,,,
309968,Wanuma Airport,-4.8961,145.3213,2260,PG,PG-MPM,WNU,,,,,,,,,,,,,,,,,
309969,Wapolu Airport,-9.3376,150.5093,45,PG,PG-MBA,WBC,,,,,,,,,,,,,,,,,
71,Wewak International Airport,-3.583830118,143.6690063,19,PG,PG-ESW,WWK,,,,,,,,,,,,,,,,,
307586,Wonenara Airport,-6.796861111,145.8919444,5028,PG,PG-EHG,WOA,,,,,,,,,,,,,,,,,
320097,Wakunai Airport,-5.8603,155.2223,20,PG,PG-NSB,WKN,,,,,,,,,,,,,,,,,
307291,Wasu Airport,-5.961709449,147.1982253,34,PG,PG-MPL,WSU,,,,,,,,,,,,,,,,,
307247,Woitape Airport,-8.545833,147.2525,5200,PG,PG-CPM,WTP,,,,,,,,,,,,,,,,,
307290,Wau Airport,-7.345556,146.718611,3600,PG,PG-MPL,WUG,,,,,,,,,,,,,,,,,
311042,Yeva Airport,-7.548,146.188,4510,PG,PG-MPL,YVD,,,,,,,,,,,,,,,,,
312056,Sim Airport,-7.75,146.9273,5460,PG,PG-MPL,SMJ,,,,,,,,,,,,,,,,,
32459,Tol Airport,-4.980830193,152.0099945,49,PG,PG-EBR,TLO,,,,,,,,,,,,,,,,,
35193,Wipim Airport,-8.78822,142.882004,173,PG,PG-WPD,WPM,,,,,,,,,,,,,,,,,
316476,Weam Airport,-8.6184,141.1381,50,PG,PG-WPD,WEP,,,,,,,,,,,,,,,,,
300786,Arugam Bay SPB,6.86,81.82388889,,LK,LK-5,AYY,,,,,,,,,,,,,,,,,
313341,Yalumet Airport,-6.09,147.0117,2600,PG,PG-MPL,KYX,,,,,,,,,,,,,,,,,
307585,Yenkis(Yankisa) Airport,-5.109722222,143.9176667,3692,PG,PG-EPW,YEQ,,,,,,,,,,,,,,,,,
309955,Tinboli Airport,-4.0949,143.3838,59,PG,PG-ESW,TCK,,,,,,,,,,,,,,,,,
308283,Munbil Airport,-4.855941,141.220165,3126,PG,PG-SAN,LNF,,,,,,,,,,,,,,,,,
302215,Oram Airport,-9.632916667,148.0480556,3500,PG,PG-CPM,RAX,,,,,,,,,,,,,,,,,
307354,Yapsiei Airport,-4.628055556,141.0941667,600,PG,PG-SAN,KPE,,,,,,,,,,,,,,,,,
312469,Yasuru Airport,-6.6015,146.1813,1520,PG,PG-MPL,KSX,,,,,,,,,,,,,,,,,
307352,Zenag Airport,-6.952222222,146.61625,3200,PG,PG-MPL,ZEN,,,,,,,,,,,,,,,,,
308106,Silur Airport,-4.529888889,153.0544444,217,PG,PG-NIK,SWR,,,,,,,,,,,,,,,,,
315022,Wasum Airport,-6.0491,149.337,175,PG,PG-WBK,WUM,,,,,,,,,,,,,,,,,
307637,Sissano Airport,-2.999444444,142.0445,27,PG,PG-SAN,SIZ,,,,,,,,,,,,,,,,,
306994,Ossima Airport,-2.915555556,141.2973056,205,PG,PG-SAN,OSG,,,,,,,,,,,,,,,,,
44941,Zabrat Airport,40.494884,49.977065,36,AZ,AZ-BA,ZXT,,,,,,,,,,,,,,,,,
16403,Lava Falls Heliport,36.1916008,-113.0920029,1720,US,US-AZ,HAE,,,,,,,,,,,,,,,,,
301690,Amazon Bay Airport,-10.29916667,149.3383333,12,PG,PG-CPM,AZB,,,,,,,,,,,,,,,,,
301840,Bali Airport,-4.883333333,149.1333333,90,PG,PG-WBK,BAJ,,,,,,,,,,,,,,,,,
27301,Benguera Island Airport,-21.8533,35.438301,,MZ,MZ-I,BCW,,,,,,,,,,,,,,,,,
301872,Milyakburra Airport,-13.78083333,136.2016667,85,AU,AU-NT,BCZ,,,,,,,,,,,,,,,,,
111,Bezmer Air Base,42.454899,26.3522,509,BG,BG-28,JAM,,,,,,,,,,,,,,,,,
31697,Aasiaat Airport,68.721802,-52.784698,74,GL,GL-QK,JEG,,,,,,,,,,,,,,,,,
43214,Aappilattoq Heliport,72.88703,-55.596287,42,GL,GL-AV,AOQ,,,,,,,,,,,,,,,,,
42247,Tasiilaq Heliport,65.612296,-37.618335,24,GL,GL-SE,AGM,,,,,,,,,,,,,,,,,
35285,Alluitsup Paa Heliport,60.46445,-45.56917,54,GL,GL-KU,LLU,,,,,,,,,,,,,,,,,
44046,Aappilattoq Heliport,60.148357,-44.286916,30,GL,GL-KU,QUV,,,,,,,,,,,,,,,,,
44048,Arsuk Heliport,61.176828,-48.419698,66,GL,GL-SE,JRK,,,,,,,,,,,,,,,,,
44047,Ammassivik Heliport,60.597376,-45.382445,71,GL,GL-KU,QUW,,,,,,,,,,,,,,,,,
35286,Attu Heliport,67.940663,-53.62187,32,GL,GL-QK,QGQ,,,,,,,,,,,,,,,,,
113,Narsarsuaq Airport,61.15958,-45.42469,112,GL,GL-KU,UAK,,,,,,,,,,,,,,,,,
35299,Qasigiannguit Heliport,68.822816,-51.173447,70,GL,GL-QK,JCH,,,,,,,,,,,,,,,,,
30839,Neerlerit Inaat Airport,70.743103,-22.650499,45,GL,GL-SE,CNP,,,,,,,,,,,,,,,,,
44052,Eqalugaarsuit Heliport,60.61972,-45.914062,9,GL,GL-KU,QFG,,,,,,,,,,,,,,,,,
44062,Narsarmijit Heliport,60.004694,-44.656935,44,GL,GL-KU,QFN,,,,,,,,,,,,,,,,,
44059,Kangilinnguit Heliport,61.22896,-48.09698,101,GL,GL-SE,JGR,,,,,,,,,,,,,,,,,
114,Nuuk International Airport,64.191066,-51.67914,283,GL,GL-SE,GOH,,,,,,,,,,,,,,,,,
35300,Qeqertarsuaq Heliport,69.251182,-53.514876,9,GL,GL-QK,JGO,,,,,,,,,,,,,,,,,
43215,Ikerasak Heliport,70.498145,-51.303084,66,GL,GL-AV,IKE,,,,,,,,,,,,,,,,,
44054,Iginniarfik Heliport,68.14583,-53.16916,50,GL,GL-QK,QFI,,,,,,,,,,,,,,,,,
35290,Ikerassaarsuk Heliport,68.140881,-53.441459,165,GL,GL-QK,QRY,,,,,,,,,,,,,,,,,
35291,Ilimanaq Heliport,69.080915,-51.114315,52,GL,GL-AV,XIQ,,,,,,,,,,,,,,,,,
44056,Innarsuit Heliport,73.199895,-56.010817,95,GL,GL-AV,IUI,,,,,,,,,,,,,,,,,
44057,Isortoq Heliport,65.547792,-38.976552,92,GL,GL-SE,IOQ,,,,,,,,,,,,,,,,,
35289,Ikamiut Heliport,68.634253,-51.832262,49,GL,GL-QK,QJI,,,,,,,,,,,,,,,,,
31694,Ilulissat Airport,69.243202,-51.057098,95,GL,GL-AV,JAV,,,,,,,,,,,,,,,,,
35292,Kangaatsiaq Heliport,68.312657,-53.460208,17,GL,GL-QK,QPW,,,,,,,,,,,,,,,,,
